LocalCurrencyAmount,ExchangeRate,Nights,Adults,Minors,FreeMinors,cluster,GraphDate,Profile
1219.75,19.85,1,1,0,0,0,2020-08,A
500.0,19.43,1,3,0,0,1,2020-08,B
750.0,19.51,1,1,0,0,0,2020-08,A
2940.0,19.39,1,3,0,0,1,2020-08,B
2346.3,19.43,2,2,0,0,1,2020-08,B
4359.22,1.0,2,2,0,0,1,2020-08,B
1231.0,19.92,1,1,0,0,0,2020-08,A
797.3,19.86,1,1,0,0,0,2020-08,A
1615.44,18.08,2,2,0,0,1,2020-08,B
3055.9,19.3,2,2,0,0,1,2020-08,B
1007.0,19.3,1,1,0,0,0,2020-08,A
1131.0,18.77,1,3,0,0,1,2020-08,B
840.0,1.0,1,2,0,0,1,2020-08,B
1358.19,1.0,1,2,0,0,1,2020-08,B
1366.82,1.0,1,1,0,0,0,2020-08,A
3089.55,19.2109,3,2,0,0,1,2020-08,B
2733.0,18.77,3,2,0,0,1,2020-08,B
2879.2,19.55,2,4,0,1,2,2020-08,C
20832.0,18.77,24,1,0,0,2,2020-08,C
857.86,16.0,1,2,0,0,1,2020-08,B
2180.3,19.2109,2,2,0,0,1,2020-08,B
7996.8,19.51,3,4,0,0,1,2020-08,B
986.0,19.0,1,1,0,0,0,2020-08,A
2054.0,19.2109,1,3,0,0,1,2020-08,B
20220.0,20.0,57,1,0,0,2,2020-08,C
1680.0,1.0,2,2,0,0,1,2020-08,B
5400.0,19.01,3,4,1,0,2,2020-08,C
3360.0,18.5,4,1,0,0,0,2020-08,A
1163.2,19.54,1,1,0,0,0,2020-08,A
22250.0,19.01,25,1,0,0,2,2020-08,C
1623.74,1.0,1,2,0,0,1,2020-08,B
978.0,1.0,1,1,0,0,0,2020-08,A
5690.97,1.0,3,2,0,2,2,2020-08,C
4075.68,18.9,4,2,0,0,1,2020-08,B
1041.13,19.5623,1,1,0,0,0,2020-08,A
1178.1,1.0,1,1,0,0,0,2020-08,A
3529.04,19.2109,2,2,0,2,2,2020-08,C
1625.0,17.9,1,2,0,0,1,2020-08,B
1040.0,1.0,1,3,0,0,1,2020-08,B
1038.4,1.0,2,1,0,0,0,2020-08,A
1250.0,1.0,1,2,0,0,1,2020-08,B
930.07,19.8695,1,1,0,0,0,2020-08,A
1007.0,19.3,1,1,2,0,2,2020-08,C
1331.0,19.2109,1,2,0,2,2,2020-08,C
5734.0,19.2109,4,2,0,0,1,2020-08,B
5297.1,18.75,5,3,0,0,1,2020-08,B
892.67,19.31,1,1,0,0,0,2020-08,A
940.0,1.0,1,2,0,0,1,2020-08,B
608.0,19.0,1,2,0,0,1,2020-08,B
1307.0,19.3,1,1,0,0,0,2020-08,A
788.97,22.65,1,2,1,1,2,2020-08,C
1799.96,19.2109,1,2,0,0,1,2020-08,B
1998.0,9.3,1,2,0,0,1,2020-08,B
219.02,19.2109,4,1,0,0,1,2020-08,B
1424.86,19.0,2,1,0,0,0,2020-08,A
923.84,16.0,1,1,0,0,0,2020-08,A
1531.67,18.8452,1,3,0,0,1,2020-08,B
1045.0,19.62,1,1,0,0,0,2020-08,A
740.0,1.0,1,2,0,0,1,2020-08,B
1422.57,21.31,1,2,0,0,1,2020-08,B
1875.7,19.5669,2,3,0,0,1,2020-08,B
988.0,19.3,1,1,0,0,0,2020-08,A
2865.89,21.31,2,2,0,0,1,2020-08,B
1935.16,18.0,1,2,0,0,1,2020-08,B
1487.58,18.0,1,2,0,0,1,2020-08,B
1998.4,1.0,2,2,0,0,1,2020-08,B
675.92,19.33,1,1,0,0,0,2020-08,A
1090.79,22.6173,1,2,0,0,1,2020-08,B
1730.26,22.52,2,2,0,2,2,2020-08,C
850.0,1.0,1,2,0,0,1,2020-08,B
1110.0,18.97,1,2,0,0,1,2020-08,B
1246.0,19.2109,1,2,0,0,1,2020-08,B
2130.0,19.3,1,2,0,0,1,2020-08,B
1102.0,19.0,1,2,0,0,1,2020-08,B
1642.2,19.08,2,1,0,0,0,2020-08,A
2193.39,19.3,3,1,0,0,0,2020-08,A
2188.53,1.0,1,2,0,0,1,2020-08,B
11281.2,19.12,5,2,0,0,1,2020-08,B
710.0,19.0,1,3,0,0,1,2020-08,B
1899.02,19.2,2,1,0,0,0,2020-08,A
1247.8,1.0,1,2,0,0,1,2020-08,B
705.77,19.01,1,2,0,0,1,2020-08,B
1614.06,18.8452,2,2,2,0,2,2020-08,C
655.0,17.0,1,2,0,0,1,2020-08,B
1731.24,19.3375,2,1,0,0,0,2020-08,A
740.0,1.0,1,2,0,0,1,2020-08,B
2041.0,19.12,2,1,0,0,0,2020-08,A
2790.0,19.49,2,3,0,0,1,2020-08,B
1089.54,19.51,1,1,0,0,0,2020-08,A
1361.64,19.2109,1,2,0,0,1,2020-08,B
4626.72,20.23,6,2,0,0,1,2020-08,B
1276.0,19.0,1,2,1,0,2,2020-08,C
4740.0,19.29,3,2,0,0,1,2020-08,B
1935.69,19.2109,1,2,0,0,1,2020-08,B
1646.0,19.15,2,2,0,0,1,2020-08,B
6216.2,1.0,4,1,0,0,1,2020-08,B
3255.0,1.0,4,1,0,0,0,2020-08,A
1290.0,19.38,1,2,0,2,2,2020-08,C
2100.0,18.94,1,2,0,0,1,2020-08,B
1062.0,19.03,1,1,0,0,0,2020-08,A
2489.6,19.4,2,2,0,0,1,2020-08,B
869.2,17.0,1,2,1,0,2,2020-08,C
2805.49,1.0,1,4,0,0,1,2020-08,B
1185.64,19.16,1,2,0,0,1,2020-08,B
2409.08,17.0,1,2,0,2,2,2020-08,C
888.93,19.53,1,1,0,0,0,2020-08,A
1150.55,1.0,1,1,0,0,0,2020-08,A
7293.36,21.31,2,1,0,1,2,2020-08,C
2838.15,20.31,3,1,0,0,0,2020-08,A
1436.17,1.0,1,2,0,0,1,2020-08,B
1140.0,1.0,1,3,0,0,1,2020-08,B
850.0,19.5,1,2,0,0,1,2020-08,B
1190.0,19.14,1,1,0,0,0,2020-08,A
1370.88,20.52,1,2,0,0,1,2020-08,B
4381.8,19.74,4,2,0,0,1,2020-08,B
3844.92,21.98,6,2,0,1,2,2020-08,C
935.94,19.41,1,3,0,0,1,2020-08,B
4958.16,1.0,2,2,0,0,1,2020-08,B
4033.08,16.0,4,2,0,0,1,2020-08,B
1960.0,19.3,2,1,0,0,0,2020-08,A
3822.9,21.31,2,2,1,1,2,2020-08,C
2214.56,19.18,2,1,0,0,0,2020-08,A
1163.0,19.43,1,2,0,0,1,2020-08,B
636.0,18.0,1,4,0,0,1,2020-08,B
920.25,16.0,1,2,0,0,1,2020-08,B
1379.36,1.0,1,2,0,0,1,2020-08,B
2570.4,19.06,3,1,0,0,0,2020-08,A
620.0,19.0,1,1,0,0,0,2020-08,A
490.0,19.0,1,2,0,0,1,2020-08,B
5228.0,19.3,1,1,0,0,1,2020-08,B
1624.6,21.31,1,2,0,0,1,2020-08,B
24031.88,1.0,3,3,0,0,2,2020-08,C
14790.0,19.0,17,1,0,0,2,2020-08,C
597.41,17.0,1,2,0,0,1,2020-08,B
1680.63,21.31,1,2,0,0,1,2020-08,B
890.0,19.75,1,1,0,0,0,2020-08,A
1270.92,19.7,1,2,0,0,1,2020-08,B
2920.2,21.13,3,1,0,0,0,2020-08,A
813.6,1.0,1,2,0,0,1,2020-08,B
940.01,19.15,1,2,0,0,1,2020-08,B
1392.0,22.1773,2,1,0,0,0,2020-08,A
4827.0,1.0,1,4,0,0,1,2020-08,B
4873.05,19.19,7,2,0,0,1,2020-08,B
1360.0,19.13,1,3,1,0,2,2020-08,C
590.0,19.0,1,2,2,0,2,2020-08,C
874.65,20.0,1,1,0,0,0,2020-08,A
1973.08,16.0,2,2,0,0,1,2020-08,B
1580.0,19.3,1,2,0,0,1,2020-08,B
1634.3,1.0,1,2,0,0,1,2020-08,B
3046.4,22.68,4,1,0,0,0,2020-08,A
3213.0,19.56,3,1,0,0,0,2020-08,A
1848.94,19.2109,1,3,0,0,1,2020-08,B
5589.36,19.3,3,2,0,0,1,2020-08,B
952.0,19.53,1,2,0,0,1,2020-08,B
1276.0,19.0,1,2,1,0,2,2020-08,C
1023.4,19.45,1,1,0,0,0,2020-08,A
1364.0,19.0,1,3,0,0,1,2020-08,B
1369.8,19.97,2,2,0,0,1,2020-08,B
1000.0,1.0,1,2,0,0,1,2020-08,B
952.0,19.33,1,2,0,0,1,2020-08,B
626.54,19.97,1,2,0,0,1,2020-08,B
786.36,1.0,1,2,0,0,1,2020-08,B
2750.0,17.9,2,1,0,0,0,2020-08,A
2140.0,1.0,1,2,0,0,1,2020-08,B
2100.0,19.61,1,1,0,0,0,2020-08,A
626.54,19.56,1,1,0,0,0,2020-08,A
826.0,18.77,1,1,0,0,0,2020-08,A
4246.84,19.2109,4,2,0,0,1,2020-08,B
1217.0,19.3,1,1,0,0,0,2020-08,A
1591.2,19.5,2,1,0,0,0,2020-08,A
1999.2,19.75,3,2,0,0,1,2020-08,B
5850.0,19.29,3,2,0,0,1,2020-08,B
2084.88,19.59,3,1,1,1,2,2020-08,C
3602.08,19.2109,2,2,0,0,1,2020-08,B
1480.0,1.0,2,2,0,0,1,2020-08,B
1928.0,19.88,2,2,0,0,1,2020-08,B
1500.0,18.5,2,2,0,0,1,2020-08,B
1133.36,19.8695,1,1,0,0,0,2020-08,A
910.0,24.39,1,1,0,0,0,2020-08,A
1027.17,19.8695,1,2,0,0,1,2020-08,B
1546.43,21.31,1,2,0,1,2,2020-08,C
955.27,21.98,1,3,0,0,1,2020-08,B
1770.0,1.0,1,1,0,0,0,2020-08,A
3371.16,1.0,3,3,0,0,1,2020-08,B
674.0,19.0,1,1,0,0,0,2020-08,A
3231.0,22.54,7,2,0,0,1,2020-08,B
1650.0,24.39,1,1,0,0,0,2020-08,A
1798.64,19.2109,2,1,0,0,0,2020-08,A
666.4,20.4,1,2,0,0,1,2020-08,B
940.1,24.39,1,1,0,0,0,2020-08,A
1840.0,19.24,1,2,0,0,1,2020-08,B
900.0,19.43,1,2,0,0,1,2020-08,B
5662.32,19.51,6,1,0,1,2,2020-08,C
3972.04,19.2109,2,2,0,0,1,2020-08,B
1130.83,16.0,1,2,0,0,1,2020-08,B
8102.88,1.0,2,2,0,0,1,2020-08,B
840.0,1.0,1,1,2,0,2,2020-08,C
1029.85,19.2109,1,2,0,0,1,2020-08,B
2250.0,18.94,1,1,0,0,0,2020-08,A
1390.0,19.3,1,2,0,0,1,2020-08,B
1137.2,19.2,1,2,0,0,1,2020-08,B
1460.0,19.01,2,1,0,0,0,2020-08,A
1180.0,19.0,2,2,0,0,1,2020-08,B
4208.8,20.0,5,1,0,0,0,2020-08,A
1368.5,17.0,1,1,0,0,0,2020-08,A
1260.0,18.77,1,1,0,0,0,2020-08,A
1112.99,18.87,1,1,0,0,0,2020-08,A
15524.8,18.77,3,3,0,0,2,2020-08,C
1553.89,1.0,1,1,0,0,0,2020-08,A
1929.17,19.2109,1,2,0,0,1,2020-08,B
1900.0,19.01,2,2,2,0,2,2020-08,C
1255.33,1.0,1,2,0,0,1,2020-08,B
5003.14,19.2109,2,3,0,1,2,2020-08,C
8010.6,1.0,4,2,0,1,2,2020-08,C
2958.78,1.0,2,1,0,0,0,2020-08,A
800.0,19.01,1,1,0,0,0,2020-08,A
1079.7,19.01,1,2,0,0,1,2020-08,B
1133.83,1.0,1,2,0,0,1,2020-08,B
2665.5,1.0,2,2,0,0,1,2020-08,B
1038.97,19.41,1,2,0,0,1,2020-08,B
3790.0,19.2109,3,4,0,0,1,2020-08,B
991.0,18.77,1,1,0,0,0,2020-08,A
2873.42,16.0,2,2,0,0,1,2020-08,B
2985.0,19.09,3,1,0,0,0,2020-08,A
920.0,19.01,1,2,0,0,1,2020-08,B
1003.0,19.45,1,1,0,0,0,2020-08,A
5428.8,18.9,1,2,0,3,2,2020-08,C
893.0,19.41,1,2,0,0,1,2020-08,B
1665.0,1.0,1,4,2,0,2,2020-08,C
10812.4,19.21,5,3,0,0,1,2020-08,B
1052.84,1.0,1,1,0,0,0,2020-08,A
840.0,1.0,1,1,2,0,2,2020-08,C
1960.0,19.43,1,4,0,0,1,2020-08,B
5485.3,16.0,2,4,0,0,1,2020-08,B
874.65,20.3,1,2,0,0,1,2020-08,B
893.0,19.08,1,1,0,0,0,2020-08,A
3081.0,1.0,2,2,0,0,1,2020-08,B
991.27,18.8,1,2,0,0,1,2020-08,B
980.0,1.0,1,2,0,0,1,2020-08,B
4236.76,19.861,4,1,0,0,0,2020-08,A
8139.6,20.58,9,1,0,0,0,2020-08,A
740.0,1.0,1,2,0,0,1,2020-08,B
730.0,19.01,1,2,0,0,1,2020-08,B
761.6,22.52,1,1,0,0,0,2020-08,A
1523.2,22.9,1,2,0,0,1,2020-08,B
2482.68,19.2109,2,2,0,1,2,2020-08,C
3025.14,1.0,2,1,0,0,0,2020-08,A
2607.0,19.41,2,1,0,0,0,2020-08,A
1062.0,19.29,1,1,0,0,0,2020-08,A
1008.0,19.3,1,2,0,0,1,2020-08,B
2387.91,19.33,3,2,0,0,1,2020-08,B
680.68,19.42,1,2,0,0,1,2020-08,B
892.5,17.0,0,2,0,0,1,2020-08,B
1045.0,20.86,1,1,0,0,0,2020-08,A
1560.0,19.0,1,1,0,0,0,2020-08,A
1029.85,19.2109,1,1,0,0,0,2020-08,A
1100.0,21.48,1,1,0,0,0,2020-08,A
1081.89,19.0,1,1,0,0,0,2020-08,A
13897.55,19.58,3,2,0,0,2,2020-08,C
1279.97,21.31,1,2,0,0,1,2020-08,B
600.95,19.23,1,2,0,0,1,2020-08,B
487.5,19.1,1,2,0,0,1,2020-08,B
2042.0,20.07,2,1,0,0,0,2020-08,A
900.0,24.98,1,2,0,0,1,2020-08,B
1166.0,22.34,1,1,0,0,0,2020-08,A
5410.36,1.0,4,1,0,0,0,2020-08,A
821.1,19.86,1,2,0,0,1,2020-08,B
4966.32,1.0,3,4,0,0,1,2020-08,B
2600.0,19.77,1,4,0,0,1,2020-08,B
2287.78,16.0,2,2,0,0,1,2020-08,B
1804.0,20.0,2,3,0,0,1,2020-08,B
5711.16,16.0,4,2,1,0,2,2020-08,C
1078.35,19.2,1,1,0,0,0,2020-08,A
985.05,20.13,1,1,0,0,0,2020-08,A
1017.0,19.3,1,1,0,0,0,2020-08,A
1130.82,1.0,1,2,0,0,1,2020-08,B
1476.64,19.2109,2,2,0,0,1,2020-08,B
740.0,1.0,1,2,0,0,1,2020-08,B
1618.87,19.2109,1,1,0,0,0,2020-08,A
2321.09,21.31,2,2,0,0,1,2020-08,B
5806.52,16.0,4,2,0,0,1,2020-08,B
1990.0,19.1,2,1,0,0,0,2020-08,A
884.85,20.52,1,1,0,0,0,2020-08,A
12087.0,1.0,2,2,0,0,1,2020-08,B
714.0,18.798,1,1,0,0,0,2020-08,A
6762.95,1.0,5,1,0,0,0,2020-08,A
1809.97,19.2109,1,2,0,2,2,2020-08,C
1422.0,19.41,1,2,0,0,1,2020-08,B
1347.18,1.0,1,2,0,0,1,2020-08,B
12033.1,18.9643,5,2,0,0,1,2020-08,B
880.0,22.43,1,1,0,0,0,2020-08,A
788.0,19.98,1,2,0,0,1,2020-08,B
840.0,1.0,1,2,0,0,1,2020-08,B
4535.28,21.31,3,2,1,1,2,2020-08,C
2332.4,19.53,2,1,0,0,0,2020-08,A
1363.4,19.5,1,3,0,0,1,2020-08,B
1080.0,24.98,1,3,0,0,1,2020-08,B
1576.05,16.0,1,1,0,0,0,2020-08,A
1016.62,1.0,1,2,0,0,1,2020-08,B
1052.84,1.0,1,2,0,0,1,2020-08,B
920.4,19.0,1,1,0,0,0,2020-08,A
4230.32,19.0,4,2,0,0,1,2020-08,B
6597.4,19.12,5,2,0,0,1,2020-08,B
819.4,19.5,1,1,0,0,0,2020-08,A
979.81,19.75,1,3,0,0,1,2020-08,B
1477.53,16.0,1,2,0,0,1,2020-08,B
885.66,19.07,1,3,0,0,1,2020-08,B
2220.0,1.0,3,1,0,0,0,2020-08,A
1240.0,1.0,1,4,0,0,1,2020-08,B
898.43,19.2109,1,2,0,1,2,2020-08,C
8059.21,1.0,2,2,0,0,1,2020-08,B
7800.0,19.86,2,2,2,0,2,2020-08,C
3435.0,19.35,1,2,2,0,2,2020-08,C
595.15,22.75,1,2,0,0,1,2020-08,B
865.62,19.2135,1,1,0,0,0,2020-08,A
1217.51,16.0,1,1,0,0,0,2020-08,A
740.0,1.0,1,2,0,0,1,2020-08,B
8522.57,1.0,7,1,0,0,0,2020-08,A
912.46,1.0,1,1,0,0,0,2020-08,A
1477.06,19.0,1,3,0,0,1,2020-08,B
2398.32,20.0,2,3,1,0,2,2020-08,C
650.2,19.0,1,1,0,0,0,2020-08,A
3347.0,19.18,3,1,0,0,0,2020-08,A
2236.73,21.39,4,2,0,0,1,2020-08,B
2550.5,19.86,1,2,0,0,1,2020-08,B
1864.84,19.8,2,2,0,0,1,2020-08,B
3402.0,19.0,3,1,0,0,0,2020-08,A
2534.6,1.0,2,2,0,0,1,2020-08,B
2840.0,19.0,4,3,1,0,2,2020-08,C
1513.64,19.2109,1,1,0,0,0,2020-08,A
1697.86,19.0,2,2,0,0,1,2020-08,B
995.0,19.4,1,1,0,0,0,2020-08,A
986.0,19.0,1,1,0,0,0,2020-08,A
3346.98,1.0,3,1,0,0,0,2020-08,A
686.79,19.2109,1,1,0,0,0,2020-08,A
1273.1,19.2109,1,2,0,0,1,2020-08,B
4597.41,16.0,3,2,0,0,1,2020-08,B
1213.0,19.01,1,1,0,0,0,2020-08,A
6822.25,1.0,5,1,0,0,0,2020-08,A
1879.62,20.02,3,2,0,0,1,2020-08,B
1374.6,21.31,1,2,0,0,1,2020-08,B
3664.13,19.2109,3,2,0,1,2,2020-08,C
2850.0,19.0,3,1,0,0,0,2020-08,A
1441.22,22.52,1,3,0,2,2,2020-08,C
740.0,1.0,1,1,0,0,0,2020-08,A
1346.64,19.2109,1,2,0,0,1,2020-08,B
566.7,19.0,1,1,0,1,2,2020-08,C
849.66,21.71,1,2,0,0,1,2020-08,B
1095.0,21.82,1,1,0,0,0,2020-08,A
2830.88,19.6,4,2,0,0,1,2020-08,B
2400.0,18.0,2,2,0,0,1,2020-08,B
1371.77,1.0,1,1,0,0,0,2020-08,A
2251.0,19.43,1,2,0,0,1,2020-08,B
1340.0,1.0,1,2,0,0,1,2020-08,B
3655.2,19.2109,2,4,0,0,1,2020-08,B
1492.86,19.85,2,2,0,0,1,2020-08,B
1884.0,19.19,2,2,0,0,1,2020-08,B
2856.0,19.02,1,2,0,0,1,2020-08,B
1173.02,18.8673,1,1,0,0,0,2020-08,A
2519.46,21.31,2,1,0,0,0,2020-08,A
2909.94,19.2109,3,2,0,0,1,2020-08,B
2748.8,16.0,2,2,0,0,1,2020-08,B
980.0,19.3,1,1,0,0,0,2020-08,A
3600.0,19.0,5,1,0,0,0,2020-08,A
1258.3,1.0,1,2,0,0,1,2020-08,B
1042.44,19.02,1,1,0,0,0,2020-08,A
1600.0,19.3,1,2,0,0,1,2020-08,B
796.12,20.02,1,2,0,0,1,2020-08,B
1096.0,19.2,1,1,0,0,0,2020-08,A
1290.0,19.17,1,2,0,0,1,2020-08,B
1180.0,19.85,1,3,0,0,1,2020-08,B
1790.0,19.57,2,1,0,0,0,2020-08,A
1745.62,19.2109,1,2,0,0,1,2020-08,B
685.54,19.46,1,1,0,0,0,2020-08,A
1841.98,21.92,2,3,0,0,1,2020-08,B
1307.0,19.3,1,1,0,0,0,2020-08,A
2580.66,19.03,3,1,0,0,0,2020-08,A
1954.51,1.0,1,2,0,0,1,2020-08,B
1007.0,19.3,1,2,0,0,1,2020-08,B
774.0,20.43,1,4,0,0,1,2020-08,B
1947.82,19.2109,2,2,0,0,1,2020-08,B
3186.0,1.0,2,2,1,0,2,2020-08,C
5271.3,1.0,2,3,0,0,1,2020-08,B
673.09,25.36,1,2,0,2,2,2020-08,C
1523.2,21.87,2,1,0,0,0,2020-08,A
3100.0,19.0,2,1,0,0,0,2020-08,A
3178.0,21.73,4,1,0,0,0,2020-08,A
674.0,19.0,1,1,0,0,0,2020-08,A
1345.0,21.97,1,1,0,0,0,2020-08,A
1986.23,19.2109,1,2,0,2,2,2020-08,C
3644.0,22.03,2,2,0,0,1,2020-08,B
761.6,21.74,1,2,0,0,1,2020-08,B
750.0,1.0,1,2,0,0,1,2020-08,B
2374.05,19.68,3,1,0,0,0,2020-08,A
1623.74,16.0,1,3,0,0,1,2020-08,B
774.3,19.3855,1,2,0,0,1,2020-08,B
938.91,19.85,1,1,0,0,0,2020-08,A
1071.0,18.69,2,1,0,0,0,2020-08,A
5783.4,19.2,6,1,1,0,2,2020-08,C
1253.08,21.98,2,2,0,0,1,2020-08,B
2416.0,19.08,2,2,1,0,2,2020-08,C
1175.92,18.9082,1,2,0,0,1,2020-08,B
1307.57,16.0,1,1,0,0,0,2020-08,A
10098.06,19.21,7,2,2,0,2,2020-08,C
1023.4,19.62,1,1,0,0,0,2020-08,A
852.39,19.01,1,2,2,0,2,2020-08,C
2256.0,19.55,2,1,0,0,0,2020-08,A
1245.0,19.2109,1,1,0,0,0,2020-08,A
1200.0,17.0,2,2,0,0,1,2020-08,B
674.0,18.0,1,1,0,0,0,2020-08,A
1562.0,22.82,1,1,0,0,0,2020-08,A
2520.37,19.2109,1,4,0,0,1,2020-08,B
688.22,20.02,1,2,0,0,1,2020-08,B
1350.0,1.0,1,3,0,0,1,2020-08,B
1944.46,19.53,2,1,0,0,0,2020-08,A
840.0,1.0,1,2,0,0,1,2020-08,B
2457.28,19.2109,2,2,0,0,1,2020-08,B
1440.0,19.0,1,1,0,0,0,2020-08,A
15827.63,1.0,13,1,0,0,2,2020-08,C
1648.93,1.0,1,2,0,0,1,2020-08,B
3093.54,21.31,2,2,0,0,1,2020-08,B
3237.66,16.0,2,2,2,2,2,2020-08,C
2921.36,21.31,2,2,0,2,2,2020-08,C
3750.0,19.15,3,2,0,0,1,2020-08,B
1280.0,24.98,1,2,0,0,1,2020-08,B
1500.0,19.42,2,2,0,0,1,2020-08,B
3172.0,18.77,4,1,0,0,0,2020-08,A
2214.78,18.86,2,2,0,0,1,2020-08,B
519.2,1.0,1,1,0,0,0,2020-08,A
1113.0,19.0,1,2,0,0,1,2020-08,B
2100.0,19.08,1,2,0,0,1,2020-08,B
1846.0,19.01,1,1,0,0,0,2020-08,A
2528.46,16.0,1,4,0,0,1,2020-08,B
1527.0,19.4,1,1,0,0,0,2020-08,A
3593.9,19.7522,2,4,0,0,1,2020-08,B
825.6,22.39,1,1,0,0,0,2020-08,A
5085.68,1.0,4,2,0,1,2,2020-08,C
1725.5,19.07,2,1,0,0,0,2020-08,A
995.0,19.1,1,1,0,0,0,2020-08,A
993.43,19.86,1,2,0,0,1,2020-08,B
865.62,19.861,1,1,0,0,0,2020-08,A
750.0,18.8453,1,2,0,0,1,2020-08,B
2600.0,19.17,1,4,0,0,1,2020-08,B
6165.9,19.32,2,2,0,0,1,2020-08,B
5000.0,19.35,2,2,0,0,1,2020-08,B
1927.8,19.51,2,2,0,0,1,2020-08,B
1019.62,16.0,1,1,0,0,0,2020-08,A
4266.0,16.0,3,2,0,0,1,2020-08,B
650.18,19.0,1,1,0,0,0,2020-08,A
2042.04,20.02,3,2,0,0,1,2020-08,B
1094.27,21.91,1,1,0,0,0,2020-08,A
851.85,19.7,1,2,0,0,1,2020-08,B
1253.08,19.2,2,2,0,0,1,2020-08,B
1307.0,19.3,1,2,0,0,1,2020-08,B
1185.64,19.86,1,2,0,0,1,2020-08,B
2913.38,16.0,2,2,0,2,2,2020-08,C
950.0,1.0,1,2,0,0,1,2020-08,B
1605.5,19.7,2,2,2,2,2,2020-08,C
1983.02,16.0,1,1,0,0,0,2020-08,A
1443.5,19.2109,1,1,0,0,0,2020-08,A
11970.0,19.2,14,1,0,0,2,2020-08,C
2640.6,21.27,1,1,0,0,0,2020-08,A
732.89,19.0,1,2,0,0,1,2020-08,B
714.59,19.18,1,2,0,0,1,2020-08,B
704.85,19.31,1,1,0,0,0,2020-08,A
22750.0,19.98,28,1,0,0,2,2020-08,C
1240.0,1.0,1,4,0,0,1,2020-08,B
3076.0,19.2109,2,2,0,0,1,2020-08,B
1873.24,19.3375,2,1,0,0,0,2020-08,A
940.0,1.0,1,2,0,0,1,2020-08,B
1529.8,19.46,2,1,0,0,0,2020-08,A
1289.28,1.0,1,1,0,0,0,2020-08,A
2195.56,19.7,2,2,0,0,1,2020-08,B
1029.85,19.2109,1,1,0,0,0,2020-08,A
1173.0,19.41,1,1,0,0,0,2020-08,A
1413.88,19.41,2,2,0,0,1,2020-08,B
1400.0,19.01,1,2,0,0,1,2020-08,B
1085.84,19.41,1,3,0,0,1,2020-08,B
870.0,1.0,1,2,0,0,1,2020-08,B
733.04,20.31,1,2,0,0,1,2020-08,B
950.0,19.53,1,1,0,0,0,2020-08,A
7510.62,19.2109,3,2,0,0,1,2020-08,B
1390.5,19.16,1,4,0,0,1,2020-08,B
1093.2,1.0,1,2,0,0,1,2020-08,B
1570.0,1.0,1,2,0,0,1,2020-08,B
675.92,19.61,0,1,0,0,0,2020-08,A
5902.4,19.33,2,3,0,0,1,2020-08,B
1374.6,1.0,1,2,0,0,1,2020-08,B
1725.5,19.07,2,1,0,0,0,2020-08,A
1600.0,19.3,1,2,1,0,2,2020-08,C
1716.0,16.0,1,4,0,0,1,2020-08,B
2673.36,1.0,3,1,0,0,0,2020-08,A
11242.0,19.24,17,2,0,0,2,2020-08,C
896.87,1.0,1,2,0,0,1,2020-08,B
2119.58,19.2109,2,1,0,0,0,2020-08,A
1439.78,21.31,1,2,0,0,1,2020-08,B
1740.0,1.0,2,2,0,0,1,2020-08,B
2020.0,19.0,2,1,0,0,0,2020-08,A
573.0,22.54,1,1,0,0,0,2020-08,A
1480.0,19.41,1,1,0,0,0,2020-08,A
2876.82,19.41,2,3,0,1,2,2020-08,C
1451.63,1.0,1,2,0,1,2,2020-08,C
2328.0,19.0,2,2,0,0,1,2020-08,B
1107.0,19.3,1,1,0,0,0,2020-08,A
6160.0,19.05,5,1,0,0,0,2020-08,A
947.84,1.0,1,2,0,0,1,2020-08,B
5340.96,19.2109,3,3,0,1,2,2020-08,C
2443.14,1.0,1,2,0,0,1,2020-08,B
728.58,21.98,1,2,0,2,2,2020-08,C
1447.9,1.0,1,2,0,0,1,2020-08,B
2633.28,18.93,2,4,0,0,1,2020-08,B
2619.71,20.0,2,2,1,2,2,2020-08,C
1687.44,20.0,1,2,0,1,2,2020-08,C
986.0,19.0,1,1,0,0,0,2020-08,A
1558.9,19.59,1,3,0,0,1,2020-08,B
1140.02,19.2109,1,1,0,0,0,2020-08,A
740.0,1.0,1,2,0,0,1,2020-08,B
2125.42,18.929,1,4,0,0,1,2020-08,B
1220.74,1.0,1,2,0,0,1,2020-08,B
728.0,18.7672,1,1,0,0,0,2020-08,A
1346.64,19.2109,1,3,0,1,2,2020-08,C
850.0,1.0,1,1,0,0,0,2020-08,A
4107.0,19.86,3,1,0,0,0,2020-08,A
4395.0,19.45,6,2,0,0,1,2020-08,B
1202.0,19.05,1,2,0,0,1,2020-08,B
1532.8,19.2109,1,2,0,0,1,2020-08,B
940.0,1.0,1,3,0,0,1,2020-08,B
4375.3,19.83,6,1,0,0,0,2020-08,A
975.8,20.32,1,2,0,0,1,2020-08,B
4070.0,18.88,2,2,0,0,1,2020-08,B
1285.2,21.54,2,2,0,0,1,2020-08,B
992.44,19.08,1,1,0,0,0,2020-08,A
1173.15,21.31,2,1,0,0,0,2020-08,A
1071.0,19.16,1,1,0,0,0,2020-08,A
917.0,22.16,1,1,0,0,0,2020-08,A
1138.0,18.7672,1,1,0,0,0,2020-08,A
3909.02,1.0,2,2,0,0,1,2020-08,B
1354.88,19.57,2,2,0,0,1,2020-08,B
